station_id	station_code	station_name	old_rid_group	new_rid_group	ospar_region	year	mean_q_1000m3/day	Cd_tonnes	Cd_Est	Cu_tonnes	Cu_Est	Hg_kg	Hg_Est	NO3-N_tonnes	NO3-N_Est	PO4-P_tonnes	PO4-P_Est	Pb_tonnes	Pb_Est	SPM_tonnes	SPM_Est	TOTN_tonnes	TOTN_Est	TOTP_tonnes	TOTP_Est	Zn_tonnes	Zn_Est	Ag_tonnes	Ag_Est	As_tonnes	As_Est	Cr_tonnes	Cr_Est	NH4-N_tonnes	NH4-N_Est	Ni_tonnes	Ni_Est	SiO2_tonnes	SiO2_Est	TOC_tonnes	TOC_Est
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1990	1018.36379	0	0	0.44604334	0	0	0	68.02160932	0	0.371702783	0	0	0	516.6668686	0	153.5132495	0	2.230216699	0	7.434055664	0	4.65E-05	1	0.085607797	1	0.177821968	1	14.25863177	1	0.191426933	1	887.7058969	1	1531.432675	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1991	885.4640873	0	0	0.193916635	0	0	0	77.56665405	0	0.646388784	0	0.096958318	0	617.3012885	0	155.7796969	0	2.908749527	0	9.695831756	0	4.04E-05	1	0.074435708	1	0.154615637	1	12.39783513	1	0.166445112	1	771.8574637	1	1331.575857	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1992	689.5720588	0.015143002	0	0.14890619	0	0	0	32.80983856	0	0.504766747	0	0.06057201	0	290.2408796	0	80.76267953	0	1.766683615	0	1.648063429	0	3.15E-05	1	0.058127046	1	0	0	13.62870217	0	0.141334689	0	602.7455781	1	805.1029615	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1993	613.2353049	0.047004486	0	0.091770663	0	0.223830886	0	43.64702283	0	0.223830886	0	0.105200517	0	315.6015497	0	104.0813621	0	1.119154431	0	4.315459488	0	2.80E-05	1	0.042527868	0	0.212639342	0	8.729404566	0	0.109677134	0	534.5561203	1	738.6419248	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1994	1323.843385	0.033824198	0	0.289921701	0	0.483202836	0	98.09017561	0	0.483202836	0	0.212609248	0	661.9878847	0	198.5963654	0	2.899217013	0	5.411871758	0	6.04E-05	1	0.091808539	0	0.459042694	0	23.19373611	0	0.236769389	0	1153.991915	1	2333.869696	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1995	1100.945192	0.02812915	0	0.241106997	0	0.401844995	0	80.77084399	0	0.401844995	0	0.176811798	0	550.5276431	0	161.943533	0	2.129778473	0	4.500663944	0	5.02E-05	1	0.076350549	0	0.381752745	0	19.28855976	0	0.196904048	0	959.6919576	1	1563.17703	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1996	709.5972767	0.015582756	0	0.207770083	0	0.389568905	0	59.99361135	0	0.259712603	0	0.127259176	0	399.957409	0	109.0792934	0	2.337413429	0	0.675252768	0	3.25E-05	1	0.059733899	0	0	0	7.791378098	0	0.207770083	0	623.3102478	0	1038.850413	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1997	743.9191783	0.01629183	0	0.1629183	0	0.2715305	0	45.88865451	0	0.8145915	0	0.089605065	0	295.9682451	0	104.5392425	0	1.3576525	0	3.013988551	0	3.39E-05	1	0.084174455	0	0	0	10.5896895	0	0.19007135	0	733.1323502	0	1221.88725	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1998	1033.425013	0.011316004	0	0.226320078	0	0.37720013	0	72.79962501	0	0.754400259	0	0.20368807	0	1124.056386	0	156.1608536	0	2.263200777	0	3.093041063	0	4.72E-05	1	0.090528031	0	0	0	12.82480441	0	0.264040091	0	1093.880376	0	1810.560622	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	1999	1159.296522	0.017348872	0	0.414680366	0	0.423143231	1	63.04834135	0	0	0	0.097322943	0	423.1432306	0	149.3695604	0	2.82095487	1	2.369602091	0	5.29E-05	1	0.021157162	0	0.194645886	0	4.654575536	0	0.507771877	0	743.5231051	0	2014.161778	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2000	1407.53616	0.015969905	0	0.365762347	0	0.515158235	1	92.72848223	0	2.575791173	0	0.123637976	0	566.6740581	0	144.7594639	0	3.434388231	1	3.348528525	0	6.44E-05	1	0.128789559	0	0	0	4.636424111	0	0.2627307	0	838.971982	0	2215.180409	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2001	1270.890695	0.007422002	0	0.190188793	0	0.463875104	1	45.45976017	0	1.391625311	0	0.032471257	0	603.0376349	0	150.7594087	0	3.092500692	1	0.556650125	0	5.80E-05	1	0.078858768	0	0.120607527	0	8.349751868	0	0.097413772	0	109.3419887	0	1994.662946	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2002	767.4520893	0.00812348	0	0.109246805	0	0.280120013	1	38.09632171	0	0.560240025	0	0.084036004	0	336.1440151	0	76.19264343	0	1.867466751	1	1.596684072	0	3.50E-05	1	0.072831203	0	0.039216802	0	1.12048005	0	0.145662407	0	348.1491585	0	1428.612064	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2003	974.8075735	0.0149438	0	0.24194724	0	0.355804764	1	40.56174313	0	0	0	0.131647763	0	533.7071465	0	109.2320626	0	2.372031762	1	2.419472397	0	4.45E-05	1	0.106741429	0	0.067602905	0	9.606728637	0	0.19569262	0	457.4632684	0	2134.828586	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2004	1058.900453	0.011731069	1	0.243676819	1	0.387557566	1	57.29930955	1	0.824456951	1	0.144219859	1	542.580592	1	147.7895066	1	2.583717105	1	1.903230612	1	4.84E-05	1	0.101249414	1	0.099808656	1	8.541525805	1	0.199592146	1	925.5705151	1	2005.987195	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2005	680.4711096	0.007140694	1	0.156163867	1	0.248371955	1	36.03118153	1	0.53411469	1	0.092425414	1	347.720737	1	93.83880541	1	1.655813033	1	1.147271455	1	3.10E-05	1	0.065585719	1	0.059392437	1	5.136157068	1	0.127911557	1	593.1654511	1	1307.421539	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2006	1300.349433	0.012924473	1	0.298422068	1	0.474627543	1	67.53554414	1	1.031655701	1	0.176620774	1	664.4785602	1	177.6510129	1	3.16418362	1	2.053950692	1	5.93E-05	1	0.126666226	1	0.104760504	1	9.16943297	1	0.244433185	1	1133.512279	1	2540.187567	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2007	808.8196511	0.007590539	1	0.185619055	1	0.295219173	1	41.18717485	1	0.648525451	1	0.109858435	1	413.3068417	1	109.4600733	1	1.968127818	1	1.191455378	1	3.69E-05	1	0.079616921	1	0.059727567	1	5.301882577	1	0.152037874	1	705.0466456	1	1605.978632	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2008	1214.952411	0.010757656	1	0.279587886	1	0.444672583	1	60.80279965	1	0.98713196	1	0.165473785	1	622.5416155	1	163.3085072	1	2.964483883	1	1.664928261	1	5.56E-05	1	0.121173279	1	0.081779972	1	7.381148144	1	0.22900638	1	1061.973414	1	2458.126704	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2009	1269.361244	0.010504819	1	0.291310472	1	0.463316854	1	62.06515357	1	1.039245443	1	0.172411784	1	648.6435956	1	168.5248455	1	3.088779027	1	1.599601438	1	5.79E-05	1	0.127556921	1	0.076681279	1	7.060478716	1	0.23860818	1	1106.49993	1	2601.960282	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2010	790.9825999	0.006107298	1	0.181525563	1	0.288708649	1	37.87296097	1	0.65427261	1	0.107435706	1	404.1921086	1	103.9973664	1	1.924724327	1	0.912559921	1	3.61E-05	1	0.080297093	1	0.042468917	1	4.006960692	1	0.148684954	1	689.4981199	1	1646.775421	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2011	970.9997019	0.0069588	1	0.222838363	1	0.354414891	1	45.50785652	1	0.811380387	1	0.131886641	1	496.1808477	1	126.4182411	1	2.362765941	1	1.016875392	1	4.43E-05	1	0.099568433	1	0.0456111	1	4.436859818	1	0.182523669	1	846.4187062	1	2052.745891	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2012	996.9654116	0.006610111	1	0.229424173	1	0.364889341	1	45.83922342	1	0.8438066	1	0.135784446	1	510.8450769	1	128.8700209	1	2.432595604	1	0.940502276	1	4.56E-05	1	0.10353735	1	0.040243135	1	4.071709862	1	0.18791801	1	871.4339361	1	2145.521168	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2013	1091.548794	0.006612162	1	0.250503626	1	0.39841531	1	48.94421412	1	0.930557981	1	0.148260297	1	557.7814339	1	139.3081542	1	2.656102066	1	0.910710996	1	4.98E-05	1	0.114170887	1	0.03660764	1	3.90394213	1	0.205183885	1	951.5011349	1	2377.709369	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2014	1703.042338	0.009371973	1	0.390837573	1	0.621610453	1	74.63642179	1	1.466252435	1	0.23131679	1	870.2546347	1	215.1615228	1	4.144069689	1	1.239594846	1	7.77E-05	1	0.179878525	1	0.045674465	1	5.24552036	1	0.320129383	1	1484.538965	1	3764.417267	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2015	1197.751088	0.00592714	1	0.274876389	1	0.437179147	1	51.27747081	1	1.041336441	1	0.16268529	1	612.0508061	1	149.7844068	1	2.914527648	1	0.744297498	1	5.46E-05	1	0.127738282	1	0.024076396	1	3.094581265	1	0.225147261	1	1044.077485	1	2685.986852	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2016	918.1544628	0.004045459	1	0.211288	1	0.336044533	1	38.48176636	1	0.808218218	1	0.125050572	1	470.4623468	1	113.9512311	1	2.240296889	1	0.474102829	1	4.20E-05	1	0.099133137	1	0.012321633	1	1.921651261	1	0.173062935	1	802.5463553	1	2094.195305	1
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2017	1130.149148	0.019581888	0	0.45783806	0	1.096913727	0	57.27974605	0	2.070736757	0	0.369972881	0	2277.703134	0	153.4075706	0	4.787895396	0	3.427159976	0	0	0	0.149095909	0	0.164039786	0	4.750663718	0	0.303536503	0	1275.092974	0	3147.09138	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2018	985.3627138	0.012412946	0	0.213483792	0	0.255584106	0	70.02912947	0	0.896013005	0	0.128509652	0	738.2803401	0	162.4708216	0	2.654381856	0	2.322282966	0	0	0	0.082224894	0	0.060774664	0	11.88625139	0	0.163595479	0	1013.536011	0	1953.554634	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2019	1395.039683	0.019494319	0	0.364184358	0	0.683183946	0	75.8361451	0	1.14489334	0	0.210355143	0	776.1831213	0	208.8404581	0	3.359847778	0	3.323583742	0	0.001891933	0	0.138829527	0	0.105996592	0	11.18488357	0	0.266937329	0	1427.63237	0	3078.184137	0
30019	AAGEVEG	VegÜrdselva	rid_108	rid_20	SKAGERAK	2020	1257.025373	0.01589352	0	0.35858658	0	0	0	69.09346952	0	1.250788228	0	0.225344304	0	1203.376718	0	161.2253817	0	3.899581567	0	2.852748059	0	0	0	0.123895604	0	0.109692349	0	6.786552473	0	0.234299539	0	1329.145788	0	2736.213752	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1990	25891.13466	1.166017036	0	12.34298933	0	17.19005562	0	1975.364898	0	18.65611282	0	4.616597915	0	11924.05775	0	3227.809787	0	56.20418475	0	41.27475331	0	0.010082683	1	1.470697359	1	3.447062041	1	181.167242	1	5.715553134	1	23914.20081	1	30150.90669	1
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1991	19274.31839	0.144235325	0	8.286101486	0	8.091273905	0	1727.816303	0	12.37419936	0	2.084902853	0	11583.42496	0	2672.233338	0	38.00023602	0	34.78429317	0	0.007505922	1	1.715655083	0	0	0	134.8675966	1	4.25486918	1	17802.6157	1	16110.43903	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1992	22209.90123	0.327690248	0	6.644074103	0	9.313233803	0	2262.795669	0	12.33922502	0	1.264920878	0	14676.54782	0	3365.366651	0	46.27787513	0	26.05204539	0	0.008672811	1	1.2751465	0	5.158113175	0	163.3112394	0	4.685295273	0	20570.25314	1	23573.58916	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1993	28155.88847	0.301564349	0	7.881519396	0	9.582275797	0	2508.858689	0	13.46322072	0	1.588111158	0	17447.30522	0	4076.006047	0	52.69931113	0	25.78324757	0	0.010964637	1	2.005989967	0	3.109132145	0	140.6970897	0	6.506740947	0	26006.02791	1	28212.45589	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1994	27384.94593	0.250259707	0	8.590653812	0	7.847239323	0	3577.240539	0	16.70525838	0	2.637257281	0	26826.72467	0	5356.639363	0	58.52930117	0	33.55135044	0	0.010664412	1	1.555550507	1	3.372850119	1	149.0207242	0	5.921820169	1	25293.95118	1	30568.08609	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1995	28683.94509	0.17991959	0	10.38144233	0	19.95597128	0	3328.009587	0	28.26531898	0	2.495764464	0	53043.85993	0	5104.994431	0	90.89773032	0	40.0857262	0	0.011170276	1	1.256356795	0	0	0	131.6002583	0	5.384308876	0	26439.16365	0	37763.48133	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1996	20094.15857	0.117847303	0	6.789577166	0	6.003458372	0	2240.444146	0	14.46284537	0	1.252128421	0	15933.70762	0	3459.334665	0	42.93813741	0	21.87323697	0	0.007846628	1	1.765070889	0	0	0	144.168204	0	4.737948975	0	16135.6747	0	28983.53835	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1997	21884.39812	0.111881874	0	7.603823243	0	1.19545783	0	2330.37855	0	13.28413207	0	1.00725795	0	12969.65994	0	3646.984186	0	37.89882557	0	23.9252296	0	0.008522355	1	0.684406469	0	0	0	131.3887032	0	4.530983876	0	19318.24005	0	27957.3186	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1998	29777.81262	0.168858841	0	9.241219347	0	8.980280577	0	2851.820106	0	13.85824068	0	1.535674256	0	17083.74443	0	4625.082185	0	48.84635216	0	32.80071938	0	0.011596256	1	0	0	5.434450803	0	164.1081612	0	5.578974932	0	26946.81034	0	36954.26546	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	1999	28823.13274	0.20293945	0	10.73752835	0	7.954958169	1	2953.614971	0	22.64725369	0	1.685710959	0	35173.12218	0	4718.908703	0	62.68041359	1	44.35202692	0	0.011224479	1	1.832757873	0	4.697048604	0	212.9077048	0	6.355512297	0	27731.13711	0	35250.32063	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2000	37475.67853	0.308181882	0	17.03363096	0	10.37132979	1	3607.075612	0	41.00442353	0	5.411141832	0	109303.7885	0	6718.620337	0	81.72000741	1	61.58906368	0	0.01463399	1	2.227456574	0	2.271743616	0	344.1964212	0	9.469320773	0	52222.00853	0	55496.89666	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2001	32742.65674	0.164139864	0	11.11203905	0	9.036715998	1	2597.325404	0	33.21361933	0	0.784609873	0	27403.46682	0	4550.677824	0	71.20403202	1	37.2808839	0	0.012750844	1	1.753694214	0	2.57653728	0	309.7789622	0	5.423229718	0	35879.34549	0	42075.33306	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2002	25522.14943	0.073060546	0	10.27311824	0	7.043912712	1	2311.458837	0	52.72741077	0	0.741005835	0	14805.22907	0	3827.643883	0	55.50190871	1	27.89859028	0	0.00993899	1	1.313078555	0	1.140693799	0	270.1204799	0	5.047083907	0	24059.52488	0	30244.37515	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2003	23840.07012	0.09013428	0	7.633308551	0	6.579672038	1	2470.825081	0	10.75813891	0	0.969942829	0	18612.49273	0	3746.992472	0	51.84396395	1	25.98842412	0	0.009283945	1	1.141631925	0	1.06794617	0	279.0282637	0	4.693565252	0	21819.66823	0	31457.07922	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2004	27046.81675	0.110551677	0	9.75036306	0	9.119431619	0	2347.883813	0	22.14568116	0	3.880249654	0	35897.3736	0	4050.992378	0	58.45260577	0	31.86327235	0	0.010561592	1	1.907141863	0	2.018842448	0	145.6766412	0	4.703104961	0	25552.98766	0	32529.83975	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2005	23373.42713	0.086914003	0	7.797464994	0	4.458501154	0	2211.484682	0	8.870293469	0	1.835772069	0	11515.76221	0	3592.997655	0	45.30455291	0	30.1394817	0	0.009102222	1	1.348436693	0	1.104163731	0	109.549216	0	9.410501189	0	22228.11481	0	25889.12462	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2006	27094.23793	0.102330902	0	11.37250694	0	4.624553547	0	3443.251293	0	17.30976848	0	1.20489054	0	20222.86886	0	5368.321229	0	53.66400541	0	54.69155876	0	0.010551203	1	1.664105282	0	1.632078584	0	102.8705214	0	7.895766202	0	28396.968	0	35166.61431	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2007	33206.40523	0.161843278	0	16.67657971	0	1.781733927	0	3643.99358	0	75.50114411	0	4.544453889	0	95177.86483	0	5992.12958	0	142.2829387	0	67.94580714	0	0.01293144	1	2.304595399	0	3.655186573	0	115.8045605	0	9.339057374	0	38106.34269	0	46746.28254	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2008	34239.18715	0.132283191	0	13.7098129	0	4.330039238	0	3437.295298	0	28.06163464	0	1.848572336	0	35350.69451	0	5406.533762	0	80.34732361	0	44.52331543	0	0.013370162	1	1.434070789	0	2.038187333	0	119.5031889	0	5.580894026	0	36101.86065	0	40494.87233	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2009	28352.21076	0.089428941	0	9.034558764	0	13.71919192	0	2445.787433	0	22.85117628	0	1.614435816	0	21244.85401	0	4534.840192	0	73.19403364	0	29.13918984	0	0.01104109	1	1.401615126	0	2.561255384	0	91.63155245	0	4.37800286	0	29722.6189	0	36742.73396	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2010	28664.06116	0.086369534	0	9.466059366	0	0	0	2546.496782	0	20.42070705	0	1.174100322	0	21164.12407	0	4304.372353	0	66.42980915	0	30.93933334	0	0.011162533	1	1.425405955	0	2.157130459	0	137.3262806	0	4.797076451	0	30737.3808	0	37247.84526	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2011	35572.84391	0.159215873	0	13.11257418	0	15.47544015	0	3407.605253	0	38.3701597	0	1.936801593	0	39377.06646	0	6172.690336	0	119.2681784	0	41.47159802	0	0.013852993	1	2.050234836	0	3.450705993	0	182.1978046	0	6.678337556	0	40575.32698	0	53914.58817	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2012	30860.6255	0.174675009	0	13.99453744	0	14.64556472	0	2924.437435	0	295.978178	0	6.796274703	0	297892.6636	0	5562.497726	0	430.9205985	0	39.2222964	0	0.012050858	1	2.274189665	0	9.539225596	0	102.3281959	0	6.381981247	0	36909.78154	0	44847.22939	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2013	33058.40843	0.112025407	0	10.73545796	0	10.69714935	0	3858.421905	0	58.87484206	0	2.182435278	0	61309.0685	0	6098.750969	0	110.922952	0	32.78088644	0	0	0	2.036768565	0	2.730886855	0	152.3696871	0	6.290115906	0	36800.07875	0	43176.0703	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2014	33370.76223	0.116844523	0	9.256795741	0	6.231134893	0	2935.534619	0	35.0626345	0	10.36846364	0	26950.84213	0	5116.832513	0	72.14861564	0	34.04294019	0	0.088841711	0	1.841897476	0	2.597002745	0	107.139768	0	5.671340235	0	34839.72454	0	41318.13814	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2015	31413.58001	0.139057536	0	12.63033496	0	9.738460324	0	2724.272702	0	80.15124794	0	6.098500062	0	75262.5884	0	5377.623798	0	140.2564222	0	47.19448158	0	0.011731116	0	2.265409461	0	2.563323046	0	80.06618589	0	7.045769631	0	39248.75834	0	48039.4616	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2016	25869.79716	0.098159909	0	8.903986688	0	6.06036453	0	2343.167721	0	49.5135804	0	10.44812069	0	40996.04271	0	4262.550742	0	91.88862461	0	38.48997857	0	0.014437418	0	1.500584897	0	1.853679555	0	99.18015511	0	4.988924776	0	29709.58176	0	34030.47757	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2017	29870.72088	0.091353936	0	8.229109262	0	12.55977664	0	2618.653878	0	26.22401246	0	1.444167609	0	20771.38073	0	4256.075385	0	67.88494115	0	24.32564913	0	0	0	1.885933673	0	1.704438287	0	103.4270231	0	5.265423065	0	31359.80433	0	41294.35644	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2018	28227.66211	0.075694743	0	6.560357698	0	0	0	2546.332425	0	21.4370142	0	1.180816402	0	21621.90244	0	4345.09261	0	55.95518775	0	20.25438359	0	0.024423147	0	1.550437599	0	1.096638915	0	98.97206277	0	4.284334121	0	29215.26809	0	32330.35121	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2019	30040.03067	0.085462892	0	6.952612588	0	31.96164572	0	3554.804237	0	21.98367669	0	0.719531878	0	16797.2067	0	5655.904759	0	58.82453953	0	19.58121157	0	0.011305461	0	1.434508044	0	1.106697284	0	104.4958158	0	4.744528469	0	32190.30869	0	39925.21726	0
29612	BUSEDRA	Drammenselva	rid_11	rid_20	SKAGERAK	2020	35276.58128	0.136466233	0	11.6351521	0	20.86405108	0	4267.633907	0	43.74747681	0	3.203912328	0	39067.99617	0	5745.430395	0	97.48324231	0	32.42910317	0	0	0	2.555771823	0	2.763294527	0	90.67928034	0	7.299145618	0	39910.28154	0	51950.14506	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1990	6016.059561	0.091409407	0	3.647254405	0	0	0	95.38862768	0	4.963380823	0	0	0	2365.116679	0	382.1275287	0	18.43733177	0	6.752621874	0	0.003366988	1	0.610541058	1	1.03938278	1	12.07092962	1	0.976848779	1	10271.53541	1	7786.159752	1
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1991	7497.388489	0.076306481	0	3.825683719	0	6.031188974	0	146.4825537	0	5.99102012	0	0	0	4541.409553	0	629.0377498	0	24.85211483	0	5.913326439	0	0.004196038	1	0.760874033	1	1.295309066	1	15.04314375	1	1.217377374	1	12800.68632	1	11028.2836	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1992	10548.13828	0.078528815	0	7.608693118	0	7.714332106	0	323.2425331	0	24.70628166	0	0.733562862	0	9675.696017	0	821.9704476	0	50.6697618	0	6.837579806	0	0.005919615	1	1.073412833	1	9.296916961	0	50.84128811	0	5.779529427	0	18058.73294	1	13512.16513	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1993	8802.239528	0.120279341	0	7.830289069	0	4.512995866	0	145.1850703	0	11.10869458	0	0.489325644	0	11791.36146	0	722.8312731	0	28.29191911	0	3.44231606	0	0.00492632	1	0.607400221	0	3.267207585	0	30.00150131	0	1.486079845	0	15028.52724	1	11244.861	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1994	6006.835482	0.035966848	0	4.732986366	0	4.981563239	0	65.1447974	0	10.85008046	0	0.165451477	0	16789.541	0	444.4808759	0	26.87315306	0	1.240026462	0	0.003361826	1	0.588730571	1	0.981924372	1	18.13724529	0	0.921415657	1	10255.78665	1	7607.95748	1
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1995	8748.905419	0.035458889	0	4.932734944	0	2.633116696	0	695.8315048	0	47.55845606	0	0.816324271	0	90077.52308	0	811.3989765	0	75.41091965	0	6.57269859	0	0.004896471	1	0.926071639	0	0	0	65.20560622	0	4.203695077	0	14689.4122	0	11176.72667	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1996	7363.369841	0.019934836	0	5.995189106	0	4.689591764	0	89.08523113	0	25.10503666	0	2.212420675	0	80268.29645	0	640.7016782	0	77.5985887	0	3.787651751	0	0.004132323	1	1.805645552	0	0	0	16.10830105	0	3.777202368	0	12666.4688	0	9432.476766	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1997	7361.966343	0.008637403	0	2.561425331	0	0	0	113.8596344	0	14.40707138	0	0.107659433	0	2910.295042	0	399.0452808	0	25.31237383	0	1.178118085	0	0.004120247	1	1.504785921	0	0	0	4.038448375	0	0.828237853	0	11017.18263	0	9404.912003	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1998	8159.094846	0	0	2.663927318	0	5.472519673	0	129.5773122	0	10.27164772	0	0.1206054	0	4676.194574	0	614.6074765	0	27.01081836	0	1.324541278	0	0.004566373	1	1.489034809	0	0	0	19.55764422	0	0.937178407	0	13401.31329	0	10423.24367	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	1999	8903.270288	0.034587494	0	2.896997563	0	2.574363675	1	200.1468851	0	28.31986403	0	0.194574154	0	10991.22644	0	698.1436445	0	27.2362442	1	2.781746679	0	0.004982864	1	0.693940581	0	1.057264195	0	43.60982004	0	1.800746748	0	14109.25385	0	13444.83716	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	2000	10159.73034	0.022224023	0	2.593441164	0	2.865071122	1	168.9208159	0	70.38677265	0	0.839069431	0	114673.1182	0	808.1313771	0	30.48793969	1	4.678307963	0	0.005701641	1	0.817629947	0	9.615269441	0	118.0592305	0	6.28787314	0	35214.51963	0	16141.45459	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	2001	7639.078734	0.037621939	0	1.481883444	0	2.087884359	1	206.7782997	0	31.02270094	0	0.061184098	0	3286.395881	0	616.056901	0	22.35344154	1	1.773164225	0	0.004275338	1	0.71310564	0	1.362461199	0	24.57526512	0	1.028362922	0	13812.90084	0	10548.03567	0
29779	FINEALT	Altaelva	rid_11	rid_20	LOFOTEN-BARENTS SEA	2002	6844.411245	0.003227262	0	3.248770882	0	1.816508981	1	142.6136872	0	22.06572982	0	0.347998149	0	5122.346294	0	597.5202035	0	19.57316775	1	3.385065249	0	0.003830589	1	0.803931139	0	2.042213475	0	10.38457677	0	4.05561999	0	11078.92712	0	9882.228873	0
